id,label,number_corners,length_width_ratio,perimeter_area_ratio,ratio_of_areas,solidity,mu02,mu03,m11,nu02,m12,mu21,mu20,nu20,m30,nu21,mu11,mu12,nu11,nu12,m02,m03,m00,m01,mu30,nu30,nu03,m10,m20,m21,hu1,hu2,hu3,hu4,hu5,hu6,hu7
11,Ilex_Aquifolium,23,1.76072234763,0.412971457696,22.0145259939,0.932670899645,1556505775.01,1828610265.16,17176289957.2,0.0475277399248,4.55280687333e+12,-4432448383.35,4428203550.95,0.135214729096,1.87814261558e+13,-0.000318155342258,82089730.9693,5025010257.53,0.00250660129031,0.000360688657841,10781572892.0,3.13893636563e+12,180968.0,40858805.0,-28786687866.9,-0.00206627076926,0.000131255250925,75712033.8333,36104036113.5,8.21579506284e+12,0.0236159559607,9.37308676222e-05,3.68972285293e-08,1.60091650805e-08,3.67405812083e-16,1.46837990224e-10,-1.28077623503e-16
12,Ilex_Aquifolium,21,1.79743589744,0.410852158993,19.5446096654,0.927350798207,823822163.253,-143900779.993,9746700762.83,0.0461710871592,2.24000529378e+12,1169231686.23,2496509923.43,0.139916819928,9.41784258103e+12,0.000179296314531,82617252.9235,6591251504.96,0.00463028133466,0.00101073817696,5972877441.0,1.49603195575e+12,133577.0,26225852.8333,-25829810693.9,-0.00396088296014,-2.20665243808e-05,49222394.8333,20634693541.3,4.11337173783e+12,0.0206303267652,7.64005103935e-05,1.91710197404e-08,1.02101892977e-08,1.17877652788e-16,8.17041923688e-11,-8.06866079033e-17
13,Ilex_Aquifolium,13,1.78167115903,0.408730464239,18.8798983755,0.946013761805,694802033.084,151816773.672,8310176909.46,0.046563127173,1.85128613027e+12,-378238985.485,2055075579.13,0.13772375581,7.50978292801e+12,-7.25258143589e-05,33594974.6246,2398495241.34,0.00225141407384,0.000459901880264,5209155674.92,1.26869533233e+12,122154.5,23482943.0,-11323075440.6,-0.00217115447875,2.91102598262e-05,43053450.6667,17229298504.2,3.33545788552e+12,0.020104981503,7.0163218622e-05,1.68747773722e-08,6.26908717012e-09,6.3165399824e-17,5.20318305868e-11,1.29542068439e-17
14,Ilex_Aquifolium,27,1.63865546218,0.408155790245,22.6652829498,1.0,0.333333333314,1.49011611938e-08,491360.0,0.0833333333285,181803421.333,8.84756445885e-09,0.333333333256,0.0833333333139,585510552.0,1.56404320646e-09,0.0,2.28174030781e-08,0.0,4.03358511139e-09,273800.333333,101306370.0,2.0,740.0,1.19209289551e-07,2.10734242554e-08,2.63417803193e-09,1328.0,881792.333333,326263163.333,0.0234266261724,7.36136487732e-05,3.14007082928e-08,2.98031188185e-08,8.8522561575e-16,2.47961594564e-10,-2.18201913038e-16
15,Ilex_Aquifolium,21,1.67032967033,0.401955239557,17.8809081361,0.929565751889,488928613.9,106959492.756,6091818370.75,0.0462333223651,1.27286701542e+12,-261898525.217,1469941308.74,0.13899834956,4.93732717788e+12,-7.72271688482e-05,39329093.7128,2370890840.39,0.00371897781447,0.000699114999215,3870516089.5,879299061007.0,102836.0,18648027.5,-9942997254.59,-0.00293193528754,3.15396155826e-05,33376923.5,12302908580.2,2.25624696838e+12,0.0184163329062,5.32640150021e-05,1.56181261078e-08,1.19236458909e-08,1.48015111449e-16,8.13003764064e-11,6.75851769799e-17
16,Ilex_Aquifolium,27,1.46572580645,0.414361086089,23.2011324154,1.0,0.333333333333,2.91038304567e-11,42206.0,0.0833333333333,1983831.66667,2.1536834538e-09,0.333333333314,0.0833333333285,181038147.0,3.80721043678e-10,0.0,2.13731254917e-10,0.0,3.77827049258e-11,4418.33333333,207693.0,2.0,94.0,2.98023223877e-08,5.26835606386e-09,5.14487896861e-12,898.0,403202.333333,18950509.6667,0.0229834564929,4.11849671052e-05,1.08077614141e-08,1.18327215494e-08,1.33152073641e-16,7.49260993147e-11,-1.32724699576e-17
17,Acer_Circinatum,85,1.14933837429,0.40139914877,15.7346509466,1.0,0.333333333314,2.98023223877e-08,237500.0,0.0833333333285,112812583.333,4.78758011013e-09,0.333333333328,0.0833333333321,31250250.0,8.46332590337e-10,0.0,-1.16415321827e-10,0.0,-2.05795158745e-11,451250.333333,214344225.0,2.0,950.0,3.72529029846e-09,6.58544507983e-10,5.26835606386e-09,500.0,125000.333333,59375158.3333,0.013042546013,1.45347680635e-06,1.6350286897e-10,2.78634212408e-09,-2.49811818486e-19,-2.83651105569e-12,1.86401240796e-18
18,Acer_Circinatum,71,1.12215320911,0.403462634232,14.3428665352,1.0,0.333333333314,2.98023223877e-08,260420.0,0.0833333333285,116928676.667,1.36788003147e-08,0.333333333314,0.0833333333285,48778290.0,2.41809311525e-09,0.0,1.05937942863e-08,0.0,1.87273594458e-09,403202.333333,181038147.0,2.0,898.0,1.49011611938e-08,2.63417803193e-09,5.26835606386e-09,580.0,168200.333333,75521949.6667,0.0117311169278,8.1541134265e-07,4.64247801794e-11,1.01750338877e-09,-6.38760493075e-20,4.05660743916e-13,2.11719913262e-19
19,Acer_Circinatum,79,1.11729622266,0.404904690512,15.1363246948,1.0,58.333333333,4.76837158203e-07,1718528.0,0.297619047617,769916527.333,1.49011611938e-08,4.33333333326,0.022108843537,287995098.0,2.03188920745e-11,0.0,1.24797224998e-07,0.0,1.70170721124e-10,2809914.33333,1258893888.0,14.0,6272.0,5.96046447754e-08,8.12755682981e-11,6.50204546384e-10,3836.0,1051068.33333,470878613.333,0.0125372780361,8.12450826788e-07,8.00132439355e-10,2.06692303498e-09,-2.34736762935e-18,7.58480026087e-13,-1.24708994365e-18
20,Acer_Circinatum,80,1.10337972167,0.403346797461,14.6443371977,1.0,0.333333333314,2.98023223877e-08,339840.0,0.0833333333285,160404600.0,4.19095158577e-09,0.333333333314,0.0833333333285,93312360.0,7.40862571481e-10,0.0,6.98491930962e-09,0.0,1.23477095247e-09,445568.333333,210308568.0,2.0,944.0,1.49011611938e-08,2.63417803193e-09,5.26835606386e-09,720.0,259200.333333,122342557.333,0.0115751224955,7.28639291241e-07,6.37803882642e-10,1.68160150594e-09,-1.14836863825e-18,-8.45419976805e-13,1.30925085877e-18
21,Acer_Circinatum,78,1.14906832298,0.405393649413,14.5750869943,1.0,123.0,0.0,2205900.0,0.37962962963,948572055.0,2.70083546638e-08,5.66666666651,0.0174897119337,416689095.0,1.96479328513e-11,0.0,0.0,0.0,0.0,3328323.0,1431284670.0,18.0,7740.0,1.19209289551e-07,8.67219105162e-11,0.0,5130.0,1462055.66667,628683936.667,0.0119162195859,1.3780782927e-06,2.48681394895e-10,9.51328738427e-11,9.12037147321e-21,-1.09017859544e-13,-1.14423744521e-20
22,Acer_Circinatum,75,1.0632183908,0.400143127332,14.8090783622,1.0,0.333333333314,2.98023223877e-08,302172.0,0.0833333333285,135070996.667,8.67294147611e-09,0.333333333314,0.0833333333285,77229282.0,1.53317393265e-09,0.0,-3.37604433298e-09,0.0,-5.96805960359e-10,399618.333333,178629693.0,2.0,894.0,1.49011611938e-08,2.63417803193e-09,5.26835606386e-09,676.0,228488.333333,102134285.0,0.0122816281555,4.61660532152e-07,1.27063368951e-09,3.68277072435e-10,1.17744593005e-19,-8.99626262362e-14,-2.22716615633e-19
23,Acer_Circinatum,99,1.15705765408,0.404704014291,14.5261747631,1.0,0.333333333314,2.98023223877e-08,259350.0,0.0833333333285,123191341.0,4.24915924668e-09,0.333333333314,0.0833333333285,40693107.0,7.51152329418e-10,0.0,5.29689714313e-09,0.0,9.36367972288e-10,451250.333333,214344225.0,2.0,950.0,1.49011611938e-08,2.63417803193e-09,5.26835606386e-09,546.0,149058.333333,70802708.3333,0.0118536954182,1.95667335676e-06,1.63539599001e-09,1.20218038802e-09,-2.20003001118e-19,-8.29318925775e-13,-1.67122565896e-18
24,Acer_Circinatum,65,1.12325581395,0.40039111784,13.1018168055,0.952380952381,95.5333333327,-36.4799995422,1818974.66667,0.238833333332,714328872.667,3.74666680498,12.7999999998,0.0319999999995,248462702.0,0.00209445041624,-11.7333333336,3.22666680645,-0.0293333333341,0.00180376157999,3084361.33333,1211303691.0,20.0,7854.0,-1.3599999249,-0.000760263070367,-0.0203929396989,4632.0,1072784.0,421276845.667,0.0106594701235,6.17505915077e-07,1.95237748077e-11,5.96728044925e-10,-4.69638867195e-20,-4.39483544682e-13,4.40784852219e-20
25,Acer_Circinatum,87,1.18470149254,0.40195522811,16.0744309058,1.0,0.333333333256,1.19209289551e-07,233928.0,0.0833333333139,120005140.0,2.48837750405e-09,0.333333333328,0.0833333333321,23704932.0,4.39887151817e-10,0.0,1.76951289177e-08,0.0,3.12808641292e-09,526338.333333,270011907.0,2.0,1026.0,3.72529029846e-09,6.58544507983e-10,2.10734242554e-08,456.0,103968.333333,53335755.0,0.0129123845882,2.39414636673e-06,1.0813031333e-09,5.63157837654e-10,4.35550813623e-19,-8.00165100245e-13,5.84825222137e-20
26,Acer_Circinatum,79,1.09003831418,0.405479021528,15.5580116285,1.0,0.333333333314,1.49011611938e-08,45584.0,0.0833333333285,14039896.6667,2.18278728426e-10,0.333333333332,0.083333333333,810522.0,3.85865922646e-11,0.0,8.14907252789e-10,0.0,1.44056611121e-10,189728.333333,58436532.0,2.0,616.0,2.32830643654e-10,4.11590317489e-11,2.63417803193e-09,148.0,10952.3333333,3373318.66667,0.0129567526675,9.64006574071e-07,5.20979410345e-10,3.25099740091e-10,6.525568211e-20,1.48965465169e-13,-1.16800740386e-19
27,Acer_Circinatum,66,1.06156716418,0.411900724526,15.6715482247,1.0,0.333333333314,2.98023223877e-08,229368.0,0.0833333333285,115372180.0,-4.36557456851e-11,0.333333333328,0.0833333333321,23704932.0,-7.71731845292e-12,0.0,4.42378222942e-09,0.0,7.82021603229e-10,506018.333333,254527557.0,2.0,1006.0,3.72529029846e-09,6.58544507983e-10,5.26835606386e-09,456.0,103968.333333,52296071.6667,0.0129034411797,1.07542391644e-07,3.97368871255e-09,1.13601618424e-09,2.38693867623e-18,-3.28934724966e-13,3.58070000036e-19
28,Acer_Circinatum,78,1.13306451613,0.403635975902,14.8612251426,1.0,86.6666666665,2.38418579102e-07,2125520.0,0.338541666666,866177653.333,0.0,5.0,0.01953125,554340506.0,0.0,0.0,9.03382897377e-08,0.0,8.8220986072e-11,2656986.66667,1082792700.0,16.0,6520.0,0.0,0.0,2.32830643654e-10,5216.0,1700421.0,692921557.5,0.0120846832845,1.10985324134e-06,2.07563977888e-09,7.41914832536e-10,7.98486163429e-19,-7.68806725885e-13,-4.58328619344e-19
29,Acer_Circinatum,83,1.15705765408,0.403318343929,15.131338192,1.0,0.333333333314,2.98023223877e-08,300328.0,0.0833333333285,130342467.333,1.33877620101e-08,0.333333333314,0.0833333333285,82843818.0,2.36664432556e-09,0.0,1.7462298274e-09,0.0,3.08692738117e-10,376712.333333,163493442.0,2.0,868.0,1.49011611938e-08,2.63417803193e-09,5.26835606386e-09,692.0,239432.333333,103913632.667,0.0123002178917,1.57120838971e-06,1.56944132801e-10,2.03720086273e-10,-2.72117916118e-21,-1.2580520587e-13,3.63252114349e-20
30,Acer_Circinatum,74,1.17391304348,0.406059713219,16.1318503241,1.0,0.333333333328,1.86264514923e-09,41080.0,0.0833333333321,6490683.33333,1.0768417269e-09,0.333333333328,0.0833333333321,4394130.0,1.90360521839e-10,0.0,3.20142135024e-10,0.0,5.65936686548e-11,49928.3333333,7888782.0,2.0,316.0,1.86264514923e-09,3.29272253991e-10,3.29272253991e-10,260.0,33800.3333333,5340452.66667,0.0135848053116,3.2862252142e-06,7.5543823325e-10,2.60070551274e-09,-6.17132779505e-19,3.63930599279e-12,3.59270665533e-18
31,Acer_Circinatum,100,1.10393700787,0.413844497806,18.4290386685,1.0,0.333333333256,1.19209289551e-07,342612.0,0.0833333333139,191177598.333,1.08266249299e-08,0.333333333314,0.0833333333285,57869193.0,1.91389497632e-09,0.0,3.37604433298e-08,0.0,5.96805960359e-09,622728.333333,347482782.0,2.0,1116.0,1.49011611938e-08,2.63417803193e-09,2.10734242554e-08,614.0,188498.333333,105182070.0,0.0150964860136,2.45747985876e-06,1.58311924741e-10,4.04054788274e-09,-1.10683630019e-19,5.73229660326e-14,-3.22970099838e-18
32,Acer_Circinatum,70,1.14928425358,0.407532539463,15.2211575741,1.0,0.333333333314,2.98023223877e-08,343098.0,0.0833333333285,151306347.667,8.55652615428e-09,0.333333333314,0.0833333333285,117728127.0,1.51259441677e-09,0.0,-2.38651409745e-09,0.0,-4.21880075426e-10,388962.333333,171532683.0,2.0,882.0,2.98023223877e-08,5.26835606386e-09,5.26835606386e-09,778.0,302642.333333,133465269.0,0.0124640379811,1.91238797983e-06,3.26412640478e-10,1.88861915497e-09,-8.13961991683e-19,1.43569543563e-12,-1.23949136253e-18
33,Olea_Europaea,6,2.71084337349,0.377428902329,9.612662463,0.979265532598,210522739.647,1755817671.04,495392582.917,0.292541290303,125969065999.0,-169844313.084,17463432.1263,0.0242670933122,20351235090.4,-0.00144099080404,16355764.5069,-451426397.342,0.0227278842217,-0.00382998568195,1421430444.67,393208598636.0,26826.0,5699457.0,19820614.8235,0.000168161789892,0.0148966843316,2254713.33333,206971082.0,46552660075.3,0.0117790256237,6.61099166839e-05,1.04173693704e-09,1.64164613193e-11,-3.70546397766e-22,-1.7672562921e-14,-2.11461325646e-21
34,Olea_Europaea,6,2.62569832402,0.373731197261,10.2886144063,0.985758313058,270037935.727,2392206778.62,633923685.0,0.292467567084,164974732758.0,-174582171.639,21349312.2729,0.0231226083201,32293192968.4,-0.00108471602854,-14129042.5628,416689591.895,-0.0153026155101,0.00258898073618,1795046085.0,525521311309.0,30386.0,6807268.0,-21360645.917,-0.00013271821967,0.0148632876541,2892750.83333,296739537.5,63612752741.2,0.0124156884559,7.12189198896e-05,6.01199903024e-10,1.26966490795e-11,-5.01301127772e-22,-8.12142527863e-14,9.8955055756e-22
35,Olea_Europaea,6,2.10344827586,0.388743112044,11.3724744162,0.981220031966,184005032.585,708342640.788,521445056.875,0.276765704137,117155828340.0,484788295.279,24442779.9044,0.0367648813529,38476935616.8,0.0045410401333,-38764205.184,-1250602381.79,-0.0583060277882,-0.0117144651836,1266381765.25,335570483621.0,25784.5,5282853.66667,-46092408.5279,-0.000431750269146,0.00663508667859,2734263.83333,314392118.083,56677633813.4,0.012351159652,4.99561055729e-05,1.5197796878e-09,5.14010900727e-10,-4.1957174443e-20,3.62191880271e-12,4.52364741732e-19
36,Olea_Europaea,6,2.6179245283,0.385606215498,12.0282150889,0.966632180902,535602474.322,1176191421.39,1190249562.75,0.296359941595,354208347868.0,1220996208.47,53014396.345,0.0293339634481,75901264107.1,0.00327669088229,-79936251.407,-3982152658.67,-0.0442303834169,-0.010686587901,3612480552.17,1.26122422434e+12,42512.0,11436968.1667,3451395.21161,9.26223614997e-06,0.00315645182154,4721368.33333,577367965.667,138794435981.0,0.0146750470262,9.86672527351e-05,7.15996339621e-09,2.13608537228e-10,-9.86851988741e-20,-1.28866219172e-12,2.45044813467e-19
37,Olea_Europaea,6,2.88268156425,0.374635895138,10.3477481515,0.97184800021,396958364.472,1920864297.16,796297502.667,0.289852597972,224897905633.0,-28028520.5763,31558178.0647,0.0230432728417,35353198388.3,-0.000106387468466,-14038678.818,-1671940670.87,-0.0102508169412,-0.00634616211425,2602341901.33,831009341099.0,37007.0,9034081.5,153961161.613,0.000584388254869,0.0072909980848,3319442.16667,329304450.333,77842700740.3,0.0132603949603,8.9308945083e-05,9.40389246774e-10,2.03117602036e-11,-2.78535228491e-21,2.98963022358e-14,3.49643082824e-22
38,Olea_Europaea,6,2.67973856209,0.371464932127,8.87019230769,0.971192684984,138609245.555,677207663.572,339143387.083,0.289532662694,77557158268.9,-39650314.6464,10904523.9993,0.0227778158397,13249110212.6,-0.000559923047011,4823120.99891,-133112400.83,0.010074732459,-0.00187975055766,963374883.667,241540754972.0,21880.0,4248043.33333,9367397.29902,0.000132281967621,0.00956320729931,1721952.16667,146421857.833,29147587543.3,0.0107760660975,5.47913496179e-05,3.42977002413e-10,6.19381364816e-12,2.92283842064e-23,7.07940933441e-15,-2.83975853543e-22
39,Olea_Europaea,7,2.59677419355,0.375224847104,10.7732342007,0.971060550233,274368785.031,2903489575.1,742404561.875,0.274321533078,207567113716.0,-327038437.362,27199336.2881,0.0271946520025,35476211495.6,-0.00183867638344,27152117.4257,-681476688.346,0.0271474412721,-0.00383140007282,2043498352.08,616009600440.0,31625.5,7479947.0,22016552.6256,0.000123781521475,0.0163240069098,3024114.5,316373215.25,79693106898.4,0.0128597303009,7.3974356331e-05,1.12877959801e-09,2.50301524919e-10,8.99330094192e-20,1.63119444127e-12,-9.80465635887e-20
40,Olea_Europaea,7,2.52601156069,0.384391534392,10.0001322751,0.978785468046,186161451.346,17823690.245,452723765.0,0.278872433028,104250418962.0,285016906.526,24629218.071,0.0368949098612,24832575251.6,0.00265622835881,-40949616.1875,-624403660.523,-0.0613430923276,-0.00581915904794,1373814357.17,374388742089.0,25837.0,5539439.33333,-40170924.643,-0.000374374806523,0.000166108712864,2302586.66667,229835138.167,42262712616.8,0.011891882564,5.94251911237e-05,4.32544745623e-10,1.84523540969e-10,-2.63130003925e-20,1.37152424872e-12,4.50025700432e-20
41,Olea_Europaea,6,2.94578313253,0.373991457048,9.6314665401,0.978505392912,310427351.285,1616745907.04,596259998.125,0.307896058887,160983641648.0,-5158773.80408,21919183.4219,0.0217404496146,22765250443.7,-2.87145274857e-05,-7104077.81979,-1478824373.17,-0.0070461496182,-0.00823136363847,2030314543.75,618635652953.0,31752.5,7389906.5,114123884.719,0.000635231074087,0.00899905608353,2592498.0,233589000.917,53199038096.5,0.0124899145015,8.15884193808e-05,1.2961785912e-09,9.63289916152e-11,-1.58435848165e-20,6.94352511356e-13,3.01261866401e-20
42,Olea_Europaea,6,2.62903225806,0.38259038259,10.6416286416,0.977321277032,327397572.05,2993636701.65,654398675.667,0.293517860861,164703527277.0,263588938.349,36399647.6094,0.0326329442076,37918204139.2,0.0012930818919,-61995751.8291,-1405913688.9,-0.0555803158386,-0.00689695684529,2071556905.33,626031991186.0,33398.0,7632262.66667,48774550.491,0.000239272134941,0.0146858113018,3134868.66667,330650847.0,64187088414.6,0.0130465429194,7.70682779515e-05,1.44540427439e-10,1.96186956035e-10,-1.43868232842e-20,-9.79778314483e-13,-2.97398546051e-20
43,Olea_Europaea,6,2.65921787709,0.375669751583,10.3755479786,0.971460530521,257047204.077,4232953305.07,604553864.333,0.278196356246,152889710405.0,-240171653.044,23565882.274,0.0255048196455,31046627055.5,-0.00149088772312,-19381234.2054,-187693739.511,-0.0209758699958,-0.00116512622699,1738289913.83,501443402359.0,30397.0,6710092.0,34954679.7353,0.000216984403539,0.0262764486777,2826452.33333,286382370.5,59373993690.5,0.012550573561,7.29311762347e-05,7.0704584899e-10,2.18381149466e-11,1.81045402173e-21,3.10057740101e-14,2.02136197405e-21
44,Olea_Europaea,5,1.88775510204,0.379560961139,10.7564520914,0.971752872888,103810568.939,547112861.054,353769659.625,0.242845203063,69061419783.9,68559266.1072,15905267.3848,0.0372073665264,27333735987.6,0.001115388359,-21418722.7081,-311685830.587,-0.0501050530651,-0.00507080613373,748974924.417,169527289948.0,20675.5,3652272.66667,18263586.374,0.000297129663016,0.00890096045256,2123939.83333,234092030.25,37019722086.3,0.0111800150299,3.32949970819e-05,2.56384277881e-10,1.92067781298e-11,-7.05797898895e-22,2.72129421993e-14,1.14822954264e-21
45,Olea_Europaea,6,2.81005586592,0.382231404959,10.334825528,0.976563388289,358366125.061,578864091.616,696559036.125,0.303622815901,189053781378.0,521888497.822,31591074.0599,0.0267652833029,32055823423.3,0.00238554185904,-45646569.5283,-1823909734.89,-0.0386736887424,-0.00833705482658,2414236083.92,766489955572.0,34355.5,8404191.83333,22430690.5789,0.000102530236874,0.00264597615585,3034062.66667,299540493.083,65734348243.4,0.0130931674846,8.40638010376e-05,1.68824336182e-09,1.92967865925e-11,6.74455258133e-22,-1.33502118864e-13,3.41700549924e-21
46,Olea_Europaea,6,2.94578313253,0.372980734713,9.71329424435,0.975583482944,270549384.584,3011125666.74,603060861.417,0.302887885413,165069224859.0,-111961838.595,19583868.0897,0.0219247085076,24150971110.5,-0.000725043749209,6983890.10058,582954359.234,0.00781866758918,0.00377510247725,1870966442.5,561178527372.0,29887.0,6916044.0,-47142092.4098,-0.000305283298803,0.0194994818784,2575887.66667,241593346.167,56998141047.2,0.0124644079979,8.16141913101e-05,3.63693982031e-10,2.1130420675e-11,-1.84650643049e-21,1.69026396258e-13,-1.47406426814e-22
47,Olea_Europaea,6,2.8064516129,0.374072844016,10.7485885088,0.967993851646,419989447.498,6742687900.63,854440817.667,0.275491069018,237022473566.0,-462810502.823,39641786.6379,0.0260029347016,44448813968.0,-0.00153634813718,-35665455.0405,93410648.6655,-0.0233946695439,0.000310086472097,2684197096.33,855401257900.0,39045.0,9402445.83333,64483130.9603,0.000214058534813,0.0223830616041,3696293.5,389560742.667,86594784642.1,0.0135775727976,8.98406976374e-05,1.97809078752e-09,1.33777314723e-10,-6.79273032798e-20,-9.4341544634e-13,1.10310756267e-20
48,Olea_Europaea,5,2.91194968553,0.375063227112,9.30918057663,0.974916582281,248814777.076,2034784508.39,507679564.833,0.28856638486,130270085994.0,-176758784.338,19782022.0518,0.02294247414,19020914677.7,-0.00119630789135,7233885.84943,-870729223.144,0.00838959933405,-0.00589311724889,1627431052.83,462487897758.0,29364.0,6362522.16667,64158093.6675,0.000434223589146,0.0137714726524,2309632.33333,201446697.0,44610201724.2,0.0119132087538,7.15270697315e-05,1.1500599296e-09,6.63729096156e-12,-5.79762097083e-22,-5.39768678841e-16,1.2235940961e-23
