id,label,number_corners,length_width_ratio,perimeter_area_ratio,ratio_of_areas,solidity,mu02,mu03,m11,nu02,m12,mu21,mu20,nu20,m30,nu21,mu11,mu12,nu11,nu12,m02,m03,m00,m01,mu30,nu30,nu03,m10,m20,m21,hu1,hu2,hu3,hu4,hu5,hu6,hu7
593,Quercus_Rubra,17,1.30266075388,0.013374713221,2.11254691614,0.658945122579,16103708299.5,71849096685,153368708256,0.0655364330964,86115846799500,-104988595942,30560980276.5,0.124372449004,179834072681000,-0.00060685964623,1677109188.23,409594403963,0.0068252449725,0.00236755537928,133956726253,81092717198300,495703,241702491.833,-241538177167,-0.00139614947158,0.000415305272014,311101388.167,225807072633,112102591592000,0.000743913101584,5.54187384933E-08,4.60395938101E-12,5.8315298557E-14,-1.95754122657E-26,1.10650149437E-17,-2.30178302014E-26
50,Tilia_Tomentosa,51,1.14640198511,0.0132341091871,1.41528193746,0.92722420814,1321743907.21,-3149346278.1,6442491000.71,0.0776442589017,1690200698940,4679757621.56,1429239862.96,0.0839589797593,2499877206080,0.000761072272899,-48038609.3967,-13551328141.5,-0.00282197043234,-0.00220386202523,7614963474.42,2249837990590,130472.5,28654704.5,12420247529.5,0.0020199135899,-0.000512180399894,29553109.6667,8123265737.92,1766969885510,0.00063366171812,1.11507704706E-09,4.8956625372E-12,5.38274314583E-15,8.70699634345E-28,6.20719647984E-20,7.35235242533E-29
1346,Ilex_Aquifolium,15,1.81029810298,0.0117089631288,1.56347006476,0.94089334078,1173978837.48,-2248356244.62,12950251989.7,0.0478235111204,3284610378830,5122396488.44,3303173651.78,0.134558951852,12160640223200,0.000527168774981,5311280.81886,7725007471.23,0.000216361734296,0.000795015132959,8667831451.25,2406899666980,156678.5,34265516,-30697797791.1,-0.0031592479209,-0.000231388415534,59190525.3333,25664367365.2,5621920780360,0.000715082746209,1.15356208932E-07,2.09597488709E-12,3.51707162817E-13,3.01514986444E-25,1.15762108721E-16,1.65842764808E-26
420,Quercus_Rubra,6,1.4425087108,0.0218865398954,2.79025203572,0.545257367592,1516991400.22,-3699686465.63,23489665351.9,0.0544434392779,8336518891510,4652276322.58,4519531788.57,0.162201878309,19324952714000,0.000408666034727,-109345007.102,20083074136.3,-0.00392429268461,0.00176414075677,19443771051.5,7362519877110,166924,54702922.8333,73765167622.8,0.00647969219005,-0.000324988477211,72011530.6667,35585529182.3,11572097665700,0.000849235231684,1.77715723223E-07,2.15530244346E-13,4.00267147752E-12,1.90806957626E-24,1.68042903422E-15,3.19074634443E-24
322,Acer_Platanoids,8,1.30653950954,0.0142965503595,1.93453048392,0.645164210985,7599253174.4,-227968553574,77689344155.7,0.0623339188968,38554137935300,-3609838710.72,15773472685,0.129384078211,66475699842000,-5.01106106815E-05,-363554711.962,-4714888991.05,-0.00298210750582,-6.54505604183E-05,78245541942.2,41804481034400,349159,157056638,101762629479,0.00141263583123,-0.00316458555388,173522574.167,102009496231,45520345216800,0.000751380717191,6.93441990146E-08,7.38037190752E-13,7.18917273478E-13,-6.58335360771E-26,-1.17589961334E-16,-5.19515129933E-25
1438,Ilex_Aquifolium,20,1.7055393586,0.0126284687449,1.42517738808,0.929127159004,931467776.58,-1689285850.2,10101682819.2,0.0476715333746,2476348420300,5834078985.71,2630125681.42,0.13460704423,8101272317110,0.000798613067398,93038518.0964,7603441866.31,0.00476161272787,0.00104081690469,7165412623.33,1904923927770,139783,29519476.8333,-22191517391.8,-0.00303774354408,-0.000231242284831,47393737.1667,18699077718.7,4017808909020,0.000714400933301,1.16922171449E-07,2.74328153968E-12,2.6281682954E-13,2.03469415391E-25,7.10970139926E-17,9.16529352074E-26
511,Acer_Platanoids,3,1.43093093093,0.0116847874601,1.88854373092,0.676307642253,6456164981.39,-179259752485,71207420004.4,0.0583656802261,33496810428200,-64094837839.2,15294044621.2,0.138262779885,65808119775900,-0.00100473543109,560815481.463,-7414664837.5,0.00506994123466,-0.000116230522192,65546280655.2,32891469070100,332589.5,140188273.5,121754012594,0.00190858693859,-0.00281003323766,167605451.5,99757286462.9,42549376790800,0.000770814496242,9.95443697269E-08,3.05999074902E-13,1.05770628709E-12,-5.92565222234E-25,-2.43969082151E-16,-1.04668478541E-25
1391,Liquidambar_Styraciflua,21,1.20616365569,0.0122013813857,2.50316987482,0.530599720569,16023011858.5,-1361892366620,157082904273,0.0900060240216,110568618487000,500395566301,22693633150.9,0.12747688815,120480881582000,0.00432735706774,-3043465.17651,11356774339.7,-1.7096049245E-05,9.82119367459E-05,191524079221,142828214476000,421926,272118473,13776819237.5,0.000119140176519,-0.0117774715746,243565403.167,163296738008,105814067696000,0.000852262907102,2.15370975126E-08,3.68904351667E-11,3.3448669343E-12,3.70260100482E-23,-4.89927184615E-16,-3.10141502457E-24
1544,Tilia_Tomentosa,50,1.1173594132,0.0138376734461,1.4211214598,1,0.333333333328,1.86264514923E-09,113160,0.0833333333321,15616216.6667,2.67755240202E-09,0.333333333314,0.0833333333285,137842410,4.73328865113E-10,0,1.36788003147E-09,0,2.41809311525E-10,38088.3333333,5256282,2,276,2.98023223877E-08,5.26835606386E-09,3.29272253991E-10,820,336200.333333,46395646,0.000636712833525,4.96116577647E-10,9.35122939888E-12,1.84749557108E-14,-6.4902052441E-27,4.10231884069E-19,4.10433666988E-27
408,Acer_Platanoids,5,1.30698529412,0.0158359546987,1.98480035716,0.690351526564,2454885492.31,-107577035677,25232874580.5,0.0665199082412,9869864908400,92124844772.7,4798306523.86,0.130019469617,15135479474200,0.00569543987831,343718084.68,27345548923.3,0.0093137115867,0.00169058553332,25882479716.2,10645564970700,192105.5,67086285.5,-15068709570.1,-0.000931593747721,-0.00665074161583,71271554.5,31240206838.2,11256740534800,0.000770264104217,6.71974572109E-08,3.61200407142E-11,8.59393356034E-14,-3.4776438216E-26,-1.04953417869E-17,-1.47364798689E-25
155,Ilex_Aquifolium,9,1.7774566474,0.0126105201661,1.51604100913,0.937552785208,898305074.69,3432996088.69,10095896733.2,0.0462817093456,2411703015950,-9324827866.22,2702956868.66,0.139259442804,8786435845010,-0.00128713098587,93894706.3703,7520338153.77,0.00483756313056,0.00103805243387,6757645254.5,1757729321240,139318,28571166.5,-29275128130.7,-0.00404092440879,0.000473865652378,48771509.5,19776559266.8,4112168021140,0.000727272272996,1.33808750758E-07,4.20286654578E-12,5.78516527124E-13,8.74455125856E-25,1.92813096476E-16,-2.21544151852E-25
396,Liquidambar_Styraciflua,9,1.16734693878,0.0140038192234,2.50887173775,0.567231044537,5430121190.41,-401669046020,56475156932.7,0.0873677253843,31381441476000,171545793415,7314797922.04,0.117691158942,31093892619800,0.00552785899166,-156202114.621,-38339517970.2,-0.0025132078965,-0.00123544532878,71653112171.3,42125259373400,249304,128489908.333,77146427272.1,0.00248595178687,-0.0129433068775,109879635.833,55743761640.5,28763882701000,0.000803791269153,1.44288902779E-08,5.4601017704E-11,3.44428297472E-12,3.58913484739E-23,-3.63845033144E-16,-3.07050320284E-23
140,Alnus_Maximowiczii,69,1.5,0.0164780532975,1.57551745338,0.914913176353,990913292.883,6881709825.59,8804077436.62,0.0582957666703,2096047911940,-6098421189.3,1974692312.34,0.116171821604,7166644012770,-0.000993617245278,231531837.995,17826852592.3,0.0136210969228,0.00290453342183,5824936614.42,1510112691010,130376.5,25104641.8333,-47452141435.6,-0.00773138892712,0.001121238653,44519993.5,17177047194.1,3459550751840,0.000684361361897,6.29966524588E-08,1.73800667994E-11,1.42170517028E-12,6.70267537231E-24,3.14487582752E-16,2.24003768996E-24
397,Populus_Nigra,5,1.27505827506,0.0121638742189,1.67022306367,0.892340135967,1800993784.4,-31414011848.2,10156992852.6,0.0932109622791,3531446484890,19408691197.1,1370695747.75,0.0709407610103,2871307402050,0.00269426135663,14856596.498,-11705517743,0.000768907515265,-0.00162492791472,14827605102.2,5610418101460,139002.5,42552691.3333,9175910186.65,0.00127377472168,-0.00436080708997,33130273.3333,9267064598.25,2863407508640,0.000643753996726,7.71709238324E-09,1.13425894678E-11,1.69577415764E-13,2.32075705536E-25,1.40194821722E-17,3.81112939053E-26
883,Populus_Nigra,5,1.53804347826,0.0126341640222,1.54071707018,0.902511592093,2099738427.26,-53826555597.6,9276746920.92,0.117604045513,3496692649340,22839837038.8,1023489482.23,0.0573245229442,1900169817480,0.00349956715934,-102977670.92,1749967137.03,-0.00576766636283,0.000268133590983,16887794497.5,6961375707480,133620,44451997.1667,-3082285875.04,-0.000472274228826,-0.00824741638699,28194881.6667,6972833534,2299067123410,0.000685755714878,5.77915708549E-08,2.09314538094E-11,1.33752289228E-12,6.9395666903E-24,3.09437809665E-16,1.3881218182E-24
1582,Quercus_Rubra,13,1.43576826196,0.0155553852722,2.47714858075,0.588023536709,7488977909,-87860016625.7,95947002664.6,0.0577024265244,48326990662500,86827418898.2,20418954131.5,0.157327637336,107824204540000,0.00111460580342,397048771.529,219094193381,0.00305925292399,0.00281251777993,81716284203.9,43803125886800,360258.5,163526811.333,162823610932,0.00209017086976,-0.00112786128693,210501769,143416731428,65649859852100,0.000841942539443,1.51349447853E-07,3.63240850969E-12,1.43672467601E-12,-2.74365186115E-24,5.57147633049E-16,1.80134548407E-24
116,Ginkgo_Biloba,1,1.3881748072,0.0132777684832,1.59743874432,0.826360481757,881513099.756,-10583890508.4,8213501759.12,0.0517612099004,1985584541280,69871631136.6,2493586589.07,0.146419898782,5738910077620,0.0113571782692,-60346696.8965,-6458592641.97,-0.00354347320048,-0.00104980214158,6746312977.75,1793332255040,130500.5,27665128.1667,10733694132.7,0.00174469202692,-0.0017203424241,39028966.5,14166034020.8,3036868756620,0.000776085489061,1.37083423799E-07,7.75666802797E-11,5.55423698917E-12,-1.14905166373E-22,-2.05138530197E-15,-9.35522024401E-24
470,Populus_Nigra,5,1.4395280236,0.0150108325596,1.70671618694,0.883773661582,988024772.999,-24099032602.1,5432457108.21,0.107908937857,1764866602710,9746859668.06,579313935.403,0.0632708340553,1073356053280,0.00344133295321,-20574407.8089,6348065092.67,-0.00224707168724,0.00224131734082,8975922709.58,3140225253780,95687.5,27646735.5,-3674276896.08,-0.00129728041567,-0.00850866821301,18873365.8333,4301889380.25,1244564168040,0.00067128254415,3.10411322713E-08,2.47667989229E-11,1.57090594712E-12,9.68826597866E-24,2.66824492445E-16,-1.46573455556E-24
645,Ginkgo_Biloba,2,1.40196078431,0.0140650833924,1.77814350042,0.800544751388,797124849.054,-6897454624.27,8051731045.58,0.0470201885118,1877749807540,46717250315.2,2619657294.63,0.154526332952,5974485443930,0.00763703526271,-178142789.831,-11299619527,-0.0105081500969,-0.00184718904046,6503925034.5,1688505677330,130203,27258806,18460734496.6,0.00301784200429,-0.00112755146832,39310388.8333,14488098653.3,2972322235050,0.000788991583816,1.82287175416E-07,3.86296867361E-11,2.62932953498E-12,-2.60179561284E-23,-1.1078892988E-15,-5.02578896218E-24
1319,Ginkgo_Biloba,1,1.47073791349,0.0137563806514,1.72546487603,0.818994606121,774867284.158,-8192647762.14,8234220205.21,0.0454433846503,1865551789030,41166938623.5,2618620621.85,0.153573375215,6859757779920,0.00668117356189,14385248.6748,2507658544.03,0.000843646908556,0.000406979545404,5772606380.08,1424317059180,130580.5,25546179.1667,-17978987652.2,-0.00291789336268,-0.00132962283474,42016074.1667,16137871110.1,3207564448950,0.000779146357261,1.77836076806E-07,2.8113229385E-11,2.08920837836E-12,-7.11906389633E-24,-5.81025490528E-16,1.43416290311E-23
960,Acer_Palmatum,6,1.0752688172,0.0468532520784,2.79878117594,0.457956805337,255726194.151,-7865566230.83,2873703266.33,0.0982914299324,791335928538,-970207188.553,317610390.87,0.122077363188,752455345483,-0.00165116333188,1472216.93974,-861500595.193,0.000565864238734,-0.00146615919771,3597559223.33,1043890078520,51007,13055913.5,-245282794.59,-0.000417438626663,-0.0133861454523,11221266.8333,2786228999,712849564223,0.000861359810089,8.5285267981E-09,5.22301609972E-12,1.37854427442E-11,1.16684733441E-22,-1.21627785502E-15,-8.23055932599E-24
1413,Populus_Nigra,6,1.26558265583,0.0148761820805,1.72626823209,0.874706843863,906026578.086,-20616834248,5812622953.75,0.0934514380243,1788613897810,12174869821.4,706733714.753,0.0728955237532,1436305045680,0.0040019406151,39633727.1643,-2322244124.48,0.00408799133199,-0.00076333326075,8230736467.83,2718501797500,98464,26855543.8333,2449169429.75,0.000805054243534,-0.00677685655307,21166267,5256730248.67,1462960392610,0.000652345966287,7.59999122314E-09,2.13917091058E-11,4.53239388551E-13,1.38072629025E-24,3.62734699677E-17,-2.92088222218E-25
1059,Tilia_Tomentosa,36,1.25130890052,0.0125669425511,1.3890275073,0.938005700873,1226823396.51,-2259783748.98,6525023207.25,0.0720621918493,1667243047810,2568936907.69,1532029252.35,0.0899896319352,2769690015040,0.000417743989988,21148895.6469,-12867199567,0.00124226174675,-0.00209238119901,7132293329.17,2037097402810,130478,27758492.5,14530380463.3,0.00236283697455,-0.000367471492579,30571275.1667,8694944573.83,1862282077490,0.00063546293575,5.07659679305E-09,4.61322174665E-12,5.01701377105E-15,7.18134118774E-28,3.48918691831E-19,-2.58539709967E-28
827,Liquidambar_Styraciflua,10,1.20634920635,0.0152052175678,2.91615348176,0.515865381426,5049427339.28,-453788099003,59063835822.8,0.0927869958474,33803013586100,125077689676,7004217912.17,0.128707731523,35143478484800,0.00475867542793,255965795.433,-74358733422.3,0.00470356252345,-0.00282903432662,70741008679.5,42444669313600,233280,123792294.167,151973950395,0.00578196403612,-0.0172647118906,110820306,59649709261.3,32021968856500,0.000868116557946,2.10654847602E-08,7.18924763981E-11,1.0015418225E-11,1.18038218415E-22,-1.42385952328E-15,-2.41438407631E-22
5,Tilia_Tomentosa,49,1.09685230024,0.0136885364205,1.42118456735,0.918147152371,1398425961.61,-1119361167.85,7063213356.46,0.0819602916145,1962693866790,-353186957.357,1367932249.82,0.0801730868719,2571506749800,-5.72742853073E-05,57544367.0705,-12056641559.7,0.00337261552299,-0.00195515580108,8423247882.42,2600869206140,130622.5,30291909.8333,6616428268.9,0.0010729478892,-0.000181520323879,30209320,8354500527.58,1963707591870,0.00063569114023,7.53058510744E-10,2.86995981225E-12,4.70683366706E-14,-1.20447898413E-26,3.72505578813E-19,1.24174263173E-26
712,Populus_Nigra,5,1.21990740741,0.0126370971285,1.66686679065,0.90458223551,1729855350.44,-47399572122.3,10341025847.8,0.0947789623507,3649637163140,27694286784,1304510464.6,0.0714742699027,2960158136670,0.00412826802492,27117530.5179,1549110539.82,0.00148577243949,0.00023091923466,14786894655.7,5625171879370,135098,41999760.6667,-1573248976.4,-0.000234517447413,-0.00706565002066,33176103,9451587477.33,2979356931230,0.000651822980536,8.48409176748E-09,2.2477151601E-11,5.12419140366E-13,1.73663626977E-24,4.68371626225E-17,9.13334181928E-26
1467,Acer_Platanoids,6,1.38518518519,0.0153298713208,2.01301743299,0.640243498011,2242709787.49,-50257204858.9,28168636645,0.0572723671131,10997831506900,-25702205710,5558936075.88,0.141959262617,18968594674500,-0.00147548725925,101078676.705,688293975.662,0.00258125911423,3.9512911972E-05,27538815671.2,11399561662400,197885.5,70751201.8333,-1760932769.41,-0.000101089917923,-0.00288511679859,78502733.5,36701587593.9,13176636198600,0.000781122185936,1.10376392417E-07,1.19145618425E-13,1.13053644123E-12,-4.10913755682E-25,-3.74000712511E-16,5.75299467209E-26
978,Quercus_Rubra,17,1.37576687117,0.0173982160205,2.2456946039,0.787234042553,13.5142642646,6.82425379753,3188053.70833,0.0394865281654,1056395161.18,19.9886116563,110.676426427,0.323378893869,2602367239.55,0.0135785473006,-19.5454204204,-16.1502976785,-0.0571086060493,-0.0109711261951,2031307.75,673103831.05,18.5,6130.16666667,48.6065769196,0.033019136855,0.00463581236027,9621.16666667,5003724.08333,1658015505.68,0.000744728783484,6.52350763579E-08,5.55394257838E-12,4.12551966958E-14,6.09253164761E-27,-7.2105458816E-19,1.87844776665E-26
754,Acer_Platanoids,10,1.38314785374,0.0136004754847,2.00771195022,0.67750260907,4538076119.52,-132322629740,49232203198.9,0.062074239176,21368847999700,53939146206.1,9843092103.97,0.134639093175,40947693431400,0.00141890593094,1178294145.4,-36112711502.9,0.016117339303,-0.000949969440342,44163101397.2,20248731472400,270383.5,103508226.833,184026528003,0.00484094299597,-0.00348083678259,125526100.833,68118844841.9,27225250202300,0.000770705700552,9.65682564206E-08,7.18693117367E-12,1.1511671943E-12,-2.07830670513E-24,6.48056101359E-17,2.57766959313E-24
568,Liquidambar_Styraciflua,10,1.2761596548,0.0131154118288,2.97290168321,0.479500659105,11224458414.2,-898567137662,142095847862,0.084492930573,95517463184000,373179908968,18379643553.6,0.138354109342,123766405811000,0.00465304204978,214059438.853,-61622749487.9,0.00161134806137,-0.000768351236763,152365705098,107886297192000,364479,226810538.667,54020969138,0.000673567453469,-0.0112039007879,228000571.167,161005859199,100832841514000,0.000873817034038,4.4644511959E-08,3.85054984179E-11,2.6151687351E-12,2.62019722614E-23,-5.49723937815E-16,-1.46412659014E-24
1512,Acer_Platanoids,9,1.24796084829,0.0147854390028,2.0966306904,0.654141311146,3183142747.17,-113491883567,34639302931.8,0.065358580747,14683812885800,-10049848685.7,6492271369.62,0.133303994274,22708294271500,-0.000439255942448,233211882.982,19919096196.9,0.00478847444043,0.00087061821987,35619870484.8,15983186141500,220687,84607116.3333,-53054680992.1,-0.00231889898339,-0.00496047113102,89743952.3333,42987293642.8,16660119514800,0.000778442896592,7.22318791283E-08,2.2608472829E-12,1.86686192839E-12,-6.0703254546E-25,-3.92721772764E-16,3.78699713186E-24
459,Tilia_Tomentosa,37,1.16161616162,0.013476719955,1.38539464278,0.929197867818,1298170530.08,-115592581.049,6446597910.71,0.0762536246319,1675735004880,1037251152.93,1454175850.88,0.0854172675408,2573990225110,0.000168672724158,-40493951.2441,-12953309292.4,-0.00237858623847,-0.00210640398811,7454965612.75,2183278143310,130477.5,28342957.3333,11092811329.3,0.00180385888238,-1.87971018232E-05,29863486.6667,8289284094.75,1783139485450,0.000633911388182,1.67272121868E-09,3.94199223778E-12,5.93885068672E-15,-5.68804079402E-29,2.14425816786E-19,-9.06899084419E-28
1325,Ilex_Aquifolium,14,1.58095238095,0.0114265047441,1.57597608459,0.912653408663,1660417047.29,2511687094.77,15861993014.5,0.0537039873705,4504689768000,-4309407320.14,3695578255.02,0.119528577629,12829005123200,-0.000332394807331,-34484505.5385,5734703919.72,-0.00111535559873,0.000442331314468,12270022698.3,3832230961060,175835,43191897.5,-17384629504.3,-0.00134091770523,0.00019373238265,64714849,27513428404.8,6728672424500,0.000679153740932,6.63256498883E-08,5.31293290645E-13,5.11231991106E-14,8.41968694466E-27,1.24404374849E-17,-3.12149184494E-28
211,Tilia_Tomentosa,41,1.18918918919,0.0131162232568,1.49608487951,0.923546838432,1301691947.11,2073316161.76,6992838965.75,0.0762937319651,1871417228830,-3984070445.66,1469627606.23,0.0861366431025,2789348429140,-0.000646104566273,68701470.496,-20038186721.2,0.00402667588691,-0.00324963228361,7872398156.17,2351639263590,130620,29296171.1667,22767434740.3,0.00369223982071,0.000336233773401,30871981,8766207080,1994624137190,0.000637051730922,2.53329604665E-09,1.11586474239E-11,1.86084539552E-14,-1.47065128238E-28,-2.57438910009E-19,8.47824355553E-27
282,Populus_Nigra,5,1.19187358916,0.0119778153014,1.60553519213,0.897925501717,1937789488.35,-49710492131.7,11358550275.6,0.0925229535495,4065278131290,31122031526,1525496182.61,0.0728373300053,3359269739710,0.00390612874732,-35284153.7191,-4342276720.69,-0.00168470008492,-0.000544999509859,16470033065.5,6397514351750,144720,45859636.8333,2784942102.69,0.000349538313328,-0.00623916797323,35955708.1667,10458697880.8,3327796665970,0.000648338013657,6.13203178312E-09,1.93798887887E-11,3.27219786734E-13,8.15765208952E-25,2.41783701599E-17,1.16307360769E-25
188,Populus_Nigra,6,1.12020460358,0.0146799357691,1.6975397974,0.896126625904,862511184.055,-17928720505.5,5902390078,0.0869679906036,1736343598880,12840599564.9,771152770.983,0.0777562171721,1695593534900,0.00410278423839,-44202853.016,2249330261.31,-0.0044570242993,0.000718698273893,7725897619.5,2463158247410,99587,26143910.6667,-2530447107.9,-0.000808519762484,-0.00572852315288,22651674.3333,5923415115.5,1547766828480,0.000645872532862,2.56293373932E-09,1.97649125352E-11,1.57628913565E-13,2.63637723209E-25,5.1261971797E-18,8.89164044914E-26
573,Liquidambar_Styraciflua,11,1.16715257532,0.0112144822696,2.75585253703,0.503103992531,17643010517,-1355314402540,182589468320,0.0894861638665,131315126353000,897564297264,24789256222.4,0.125732252005,154596369970000,0.00683194822729,807372112.543,76524878835.2,0.00409502862873,0.000582480844988,208442554512,158413096639000,444026,291066931,-13155752387,-0.000100137025807,-0.0103161833176,277310709.167,197980081576,131685492503000,0.000843808109277,2.1186429762E-08,5.71866766604E-11,7.48787124443E-13,4.59929995114E-24,-1.08837066819E-16,-1.68973749794E-24
1309,Ginkgo_Biloba,2,1.43069306931,0.0139639296857,1.77697283312,0.822377198876,792722904.032,-7105789240.49,8135235063.75,0.0466465337001,1853436362310,33485105690.7,2549039298.52,0.149994212274,6563720921860,0.00545725361468,-55887711.333,-277211413.365,-0.00328862455829,-4.51786833702E-05,5921935160.33,1482043653690,130362,25858352,-2257748331.07,-0.000367957782622,-0.00115806993044,41294632.6667,15629896351,3098393871650,0.000769755443616,1.62986567379E-07,1.82801743437E-11,1.13128021178E-12,-4.94447115766E-24,-4.41371622095E-16,1.42069111005E-24
